Deribit	1644440131634	302.70662999999996	47.196195	283.17717	43.941285
Lyra	1644440137387	310	40	298	34
Deribit	1644440161627	306.11664	45.59184	283.32072	43.96356
Lyra	1644440167826	310	40	298	34
Deribit	1644440191609	306.37044000000003	45.62964	286.81488	44.00001
Lyra	1644440197006	310	40	298	34
Deribit	1644440221598	306.28114	45.61634	286.73127999999997	43.987185
Lyra	1644440227861	310	40	298	34
Deribit	1644440251601	306.13732000000005	45.59492	283.33986	43.96653
Lyra	1644440256979	310	40	298	34
Deribit	1644440281603	302.6685	45.563	283.1415	43.93575
Lyra	1644440287998	310	40	298	34
Deribit	1644440311611	302.61735	47.182275	279.83969999999994	43.928324999999994
Lyra	1644440317022	310	40	298	34
Deribit	1644440341612	302.36904000000004	47.14356000000001	279.61008	43.89228
Lyra	1644440347397	307	40	295	34
Deribit	1644440371610	306.13544	45.594640000000005	283.33812	43.966260000000005
Lyra	1644440377886	307	40	295	34
Deribit	1644440401629	306.017	45.577	283.2285	43.94925
Lyra	1644440407042	307	40	295	34
Deribit	1644440431647	302.65176	47.18764	283.12584	43.93332
Lyra	1644440437801	308	40	296	34
Deribit	1644440461622	302.51876999999996	45.540459999999996	279.74854	43.914015
Lyra	1644440467174	308	40	296	34
Deribit	1644440491663	305.75192	47.16386	276.4778	43.911179999999995
Lyra	1644440497312	308	40	296	34
Deribit	1644440521614	302.25279	47.125435	276.25255000000004	43.875405
Lyra	1644440527852	308	40	296	34
Deribit	1644440551596	299	47.125	279.5	43.875
Lyra	1644440557075	306	41	294	35
Deribit	1644440581620	298.96504	47.11949	279.46732	43.86987
Lyra	1644440587286	306	41	294	35
Deribit	1644440611610	299.05888	47.134280000000004	279.55503999999996	43.88364
Lyra	1644440617837	306	41	294	35
Deribit	1644440642627	298.9908	47.12355	279.4914	43.87365
Lyra	1644440647028	306	41	294	35
Deribit	1644440671614	298.97516	47.121085	279.47677999999996	43.871355
Lyra	1644440677926	306	41	294	35
Deribit	1644440701623	302.33928	47.138920000000006	279.58256	43.88796
Lyra	1644440707340	306	41	294	35
Deribit	1644440731611	302.56155	47.173575	279.7881	43.920224999999995
Lyra	1644440737242	305	41	293	35
Deribit	1644440761605	302.622	47.183	279.844	43.929
Lyra	1644440768016	305	41	293	35
Deribit	1644440791594	306.1721	45.600100000000005	283.37205	43.971525
Lyra	1644440795392	305	41	293	35
Deribit	1644440821602	306.21346	45.606260000000006	283.41033	43.977465
Lyra	1644440827991	305	41	293	35
Deribit	1644440851591	302.73174	45.57252	283.20065999999997	43.94493
Lyra	1644440856256	305	41	293	35
Deribit	1644440881598	306.03486	45.579660000000004	283.24503	43.951815
Lyra	1644440887609	305	41	293	35
Deribit	1644440911687	306.21064	45.60584	283.40772	43.97706
Lyra	1644440918009	305	41	293	35
Deribit	1644440941623	306.25482	45.61242000000001	286.70664	43.983405000000005
Lyra	1644440947054	306	41	294	35
Deribit	1644440971604	305.97470000000004	45.5707	283.18935	43.943175000000004
Lyra	1644440977234	306	41	294	35
Deribit	1644441001632	302.70105	45.5679	283.17195	43.940475
Lyra	1644441008004	306	41	294	35
Deribit	1644441031737	302.66384999999997	45.5623	283.13714999999996	43.935075
Lyra	1644441037611	306	41	294	35
Deribit	1644441061638	306.06682	45.58442	283.27461	43.956405000000004
Lyra	1644441067016	306	41	294	35
Deribit	1644441091615	302.74104	45.57392	283.20936	43.94628
Lyra	1644441097936	306	41	294	35
Deribit	1644441121645	302.5848	45.550399999999996	283.0632	43.9236
Lyra	1644441127073	306	41	294	35
Deribit	1644441151624	302.51319	47.166035	279.74337999999995	43.913205
Deribit	1644442177133	302.4825	47.16125	279.715	43.90875
Deribit	1644442177141	302.4825	45.535000000000004	279.715	43.90875
Lyra	1644442180732	306	41	291	35
Lyra	1644442182366	303	41	291	35
Lyra	1644442184383	303	41	291	35
Deribit	1644442201614	302.53923000000003	45.54354	279.76745999999997	43.916985000000004
Lyra	1644442207319	303	41	291	35
Deribit	1644443162925	295.38599999999997	47.067	272.66400000000004	45.444
Lyra	1644443169717	300	42	288	36
Deribit	1644443191605	295.40328999999997	47.069755	275.92615	45.44666
Deribit	1644444250862	288.17488	50.18776	268.74736	45.33088
Deribit	1644444250864	288.17488	50.18776	268.74736	45.33088
Lyra	1644444254264	300	44	288	38
Lyra	1644444257969	291	44	279	38
Lyra	1644444258106	291	44	279	38
Deribit	1644444271604	288.18199999999996	50.189	268.754	45.332
Lyra	1644444277287	291	44	279	38
[31m[Nest]	52976		-	[39m2022/02/10	上午6:20:51	[31m		ERROR[39m	[38;5;3m[Scheduler]	[39m[31mError:	timeout	(requestBody="{\"method\":\"eth_call\",\"params\":[{\"from\":\"0x50aef6d15e066194decbdf3026c1f040c98279e8\",\"to\":\"0x43592bffcf14f1e0a096091e125f023b2ccc2525\",\"data\":\"0x3904b0c8000000000000000000000000000000000000000000000000000000000000025500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001\"},\"latest\"],\"id\":2434,\"jsonrpc\":\"2.0\"}",	requestMethod="POST",	timeout=120000,	url="https://optimism-mainnet.infura.io/v3/644c9f96ba9045548c4639afbd33bcb0",	code=TIMEOUT,	version=web/5.5.1)[39m
Deribit	1644445264391	295.23312	47.042640000000006	272.52288000000004	45.420480000000005
Deribit	1644445264394	295.23312	47.042640000000006	272.52288000000004	45.420480000000005
Deribit	1644445264395	288.74448	47.042640000000006	266.03424	45.420480000000005
Lyra	1644445270166	293	44	281	38
Lyra	1644445271139	293	44	281	38
Deribit	1644445292055	295.11482	47.023790000000005	272.41368	45.40228
Lyra	1644445297117	293	44	281	38
Deribit	1644446280880	288.19802	48.5727	268.76894	46.95361
Deribit	1644446282388	288.19802	48.5727	268.76894	46.95361
Lyra	1644446287322	290	44	278	38
Lyra	1644446288392	290	44	278	38
Deribit	1644447310700	302.38764	45.520720000000004	279.62728	43.89498
Lyra	1644447316474	302	42	290	36
Deribit	1644447331968	302.42577	47.152405	279.66254	43.900515
Lyra	1644447337351	302	42	290	36
Deribit	1644448313852	295.08479	48.64035	272.38596	45.39766
Lyra	1644448320161	297	43	285	37
Deribit	1644448321739	291.8232	48.6372	272.36832000000004	45.39472
Lyra	1644448326572	297	43	285	37
Deribit	1644449296330	287.87673	50.135835	265.23474000000004	46.901265
Lyra	1644449300436	294	44	282	38
Deribit	1644449311676	284.51192	50.112895	265.11338	46.879805000000005
Lyra	1644449317412	294	44	282	38
Deribit	1644450261308	287.91143999999997	50.14188	265.26672	46.90692
Lyra	1644450265168	290	44	278	38
Deribit	1644450272723	287.93992000000003	50.146840000000005	265.29296000000005	46.91156000000001
Lyra	1644450276483	290	44	278	38
Deribit	1644451289465	291.8664	48.6444	272.40864000000005	45.40144
Deribit	1644451291631	291.8709	47.02364500000001	272.41284	45.40214
Lyra	1644451293355	295	43	283	37
Lyra	1644451297241	295	43	283	37
Deribit	1644451321995	291.5559	48.59265	268.87933000000004	45.35314
Lyra	1644451327195	295	43	283	37
Deribit	1644451351634	288.0307	50.16265	265.37660000000005	45.30820000000001
Lyra	1644451357838	295	43	283	37
Deribit	1644452373618	273.61585	53.113665000000005	251.08278	49.894655
Lyra	1644452377934	288	45	276	39
Deribit	1644452401629	277.05587999999995	53.15607	254.50482	49.93449
[31m[Nest]	52976		-	[39m2022/02/10	上午8:36:28	[31m		ERROR[39m	[38;5;3m[Scheduler]	[39m[31mError:	timeout	(requestBody="{\"method\":\"eth_call\",\"params\":[{\"from\":\"0x50aef6d15e066194decbdf3026c1f040c98279e8\",\"to\":\"0x43592bffcf14f1e0a096091e125f023b2ccc2525\",\"data\":\"0x3904b0c8000000000000000000000000000000000000000000000000000000000000025500000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001\"},\"latest\"],\"id\":2582,\"jsonrpc\":\"2.0\"}",	requestMethod="POST",	timeout=120000,	url="https://optimism-mainnet.infura.io/v3/644c9f96ba9045548c4639afbd33bcb0",	code=TIMEOUT,	version=web/5.5.1)[39m
Lyra	1644453393964	279	47	267	41
Lyra	1644453395465	279	47	267	41
Deribit	1644453399258	277.27518	51.58608	254.70627000000002	48.36195
Deribit	1644453399259	277.27518	51.58608	254.70627000000002	48.36195
Deribit	1644453421610	273.9397	53.17653000000001	254.60278000000002	49.95371
Lyra	1644453427873	279	47	267	41
Deribit	1644454463849	270.20784000000003	53.07654000000001	250.90728000000001	49.85978
Lyra	1644454469977	279	47	269	41
Deribit	1644454472600	270.20784000000003	53.07654000000001	250.90728000000001	49.85978
Lyra	1644454476687	279	47	269	41
Deribit	1644455552184	277.37149999999997	51.604	258.02	48.37875
Deribit	1644455552193	280.59675	51.604	258.02	48.37875
Lyra	1644455552754	276	48	266	42
Lyra	1644455555480	276	48	266	42
Deribit	1644455581763	280.63676999999996	51.611360000000005	258.0568	48.38565
Lyra	1644455589065	276	48	266	42
Deribit	1644456591958	269.99616	54.64208	250.71071999999998	49.820719999999994
Lyra	1644456599129	280	47	270	41
Deribit	1644456601650	269.8878	54.62015	247.39714999999998	51.407199999999996
Lyra	1644456605690	280	47	270	41
Deribit	1644456631879	269.76516	54.59533	247.28472999999997	51.38384
[31m[Nest]	52976		-	[39m2022/02/10	上午9:47:47	[31m		ERROR[39m	[38;5;3m[Scheduler]	[39m[31mError:	timeout	(requestBody="{\"method\":\"eth_call\",\"params\":[{\"from\":\"0x50aef6d15e066194decbdf3026c1f040c98279e8\",\"to\":\"0x43592bffcf14f1e0a096091e125f023b2ccc2525\",\"data\":\"0x3904b0c8000000000000000000000000000000000000000000000000000000000000025500000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001\"},\"latest\"],\"id\":2665,\"jsonrpc\":\"2.0\"}",	requestMethod="POST",	timeout=120000,	url="https://optimism-mainnet.infura.io/v3/644c9f96ba9045548c4639afbd33bcb0",	code=TIMEOUT,	version=web/5.5.1)[39m
Deribit	1644457669410	277.45234	51.619040000000005	258.09520000000003	48.392849999999996
Lyra	1644457675655	278	47	268	41
Deribit	1644457681634	277.43944	51.616640000000004	258.0832	48.3906
Lyra	1644457685472	278	47	268	41
Deribit	1644457804885	277.31732	51.59392	254.74498	48.369299999999996
Lyra	1644457809987	278	47	268	41
Deribit	1644457833663	277.27518	51.58608	257.9304	48.36195
Lyra	1644457838182	278	47	268	41
Deribit	1644457861767	277.135	53.17125	254.57750000000001	49.94875
Lyra	1644457865976	278	47	268	41
Deribit	1644457891697	273.86150000000004	53.161350000000006	254.5301	49.93945
Lyra	1644457897891	278	47	268	41
Deribit	1644457921658	277.08597999999995	53.161845	254.53247	49.939915
Lyra	1644457927883	278	47	268	41
Deribit	1644457951638	273.79945000000004	53.149305000000005	254.47243	49.928135
Lyra	1644457957395	278	47	268	41
